12/24/2019,43.072613,43.389542,41.869888,42.023628,42.023628,234610156
12/23/2019,44.31982,44.914604,42.837826,43.050434,43.050434,221437668
12/22/2019,43.039516,44.361561,42.702206,44.343079,44.343079,207633884
12/21/2019,43.524765,43.657578,42.766712,43.047703,43.047703,202625006
12/20/2019,43.543163,44.110859,43.055882,43.52438,43.52438,236620821
12/19/2019,44.553391,44.944756,42.286537,43.535847,43.535847,246793992
12/18/2019,41.486172,45.233246,40.825996,44.517059,44.517059,274331818
12/17/2019,46.423355,46.455399,41.00956,41.371944,41.371944,262627862
12/16/2019,51.027561,51.084927,46.068741,46.420601,46.420601,255386554
12/15/2019,49.951847,51.42345,49.1353,51.034763,51.034763,274840842
12/14/2019,50.742462,51.226418,49.589275,49.943432,49.943432,251838982
12/13/2019,50.172665,50.920086,50.010391,50.710995,50.710995,263841028
12/12/2019,49.81897,50.542881,49.07468,50.185043,50.185043,269911451
12/11/2019,50.248901,51.171574,49.494637,49.756496,49.756496,254820771
12/10/2019,51.495167,51.906456,49.903038,50.240894,50.240894,263294457
12/9/2019,52.215233,53.130234,51.185963,51.513672,51.513672,279494268
12/8/2019,52.801102,52.922901,51.868431,52.195072,52.195072,250165556
12/7/2019,52.591564,53.326405,52.035824,52.805824,52.805824,254685505
12/6/2019,50.491611,52.944798,50.422451,52.573639,52.573639,261395845
12/5/2019,50.752998,52.780006,49.574059,50.487137,50.487137,246865711
12/4/2019,51.571026,52.103661,50.186916,50.806087,50.806087,241426048
12/3/2019,51.798447,52.322083,50.804955,51.577984,51.577984,228015501
12/2/2019,53.265503,54.137302,51.690285,51.803318,51.803318,277709856
12/1/2019,55.227669,55.227669,52.630157,53.277569,53.277569,328909552
11/30/2019,57.148136,58.359516,54.86657,55.229385,55.229385,320421131
11/29/2019,52.468807,58.618824,52.452713,57.122627,57.122627,368092446
11/28/2019,50.856812,54.555717,50.006962,52.447639,52.447639,376437950
11/27/2019,50.63789,52.696758,48.894966,50.830822,50.830822,370160658
11/26/2019,50.18243,51.408447,49.866539,50.713791,50.713791,286122206
11/25/2019,51.9538,53.095638,48.491108,50.230209,50.230209,365912975
